kernel,N,nnz,sparsity,op_intensity_cpu,mem_mb,cpu_time_s,cpu_energy_j,gflops_cpu,bw_gbps_cpu,CPU_Cores,CPU_Freq,op_intensity_gpu,gpu_sm_count,gpu_freq_ghz,gpu_mem_gb,gpu_mem_bw_gbps,gpu_time_s,gpu_energy_j,gflops_gpu,bw_gbps_gpu,speedup,ilp_label,ilp_obj
FFT,1048576,0,0,6.24999,16.7772,0.0015991176,0.137328,65.5722,10.4916,8,3.2,6.24999,24,1.112,24.0468,288.384,0.000768862,0.101658,136.38,21.8209,2.07985,0,287.04329
FFT,1600000,0,0,6.44051,25.6,0.0048682722,0.344079,33.8677,5.2585,8,3.2,6.44051,24,1.112,24.0468,288.384,0.00134152,0.193013,122.903,19.0828,3.6289226,0,287.04329
FFT,2097152,0,0,6.5625,33.5544,0.009536255,0.656126,23.0909,3.5186,8,3.2,6.5625,24,1.112,24.0468,288.384,0.00147009,0.202281,149.787,22.8248,6.4868511,0,287.04329
FFT,3000000,0,0,6.72391,48,0.012826792,0.914646,25.162,3.7422,8,3.2,6.72391,24,1.112,24.0468,288.384,0.00294057,0.417231,109.757,16.3233,4.3620088,0,287.04329
FFT,3200000,0,0,6.75301,51.2,0.013211697,0.959287,26.1703,3.8754,8,3.2,6.75301,24,1.112,24.0468,288.384,0.00288088,0.392353,120.017,17.7723,4.5859934,0,287.04329
FFT,4194304,0,0,6.875,67.1089,0.028399927,1.9276,16.2456,2.363,8,3.2,6.875,24,1.112,24.0468,288.384,0.00292522,0.396656,157.723,22.9415,9.7086466,0,287.04329
FFT,6000000,0,0,7.03641,96,0.02874972,1.90255,23.4957,3.3392,8,3.2,7.03641,24,1.112,24.0468,288.384,0.00581424,0.803513,116.18,16.5112,4.9447082,0,287.04329
FFT,6400000,0,0,7.06551,102.4,0.030103554,2.1387,24.034,3.4016,8,3.2,7.06551,24,1.112,24.0468,288.384,0.00541899,0.772385,133.513,18.8965,5.5551964,0,287.04329
FFT,8388608,0,0,7.1875,134.2177,0.077170843,5.11685,12.5007,1.7392,8,3.2,7.1875,24,1.112,24.0468,288.384,0.00567426,0.796491,170.012,23.6538,13.60016,0,287.04329
FFT,12000000,0,0,7.34892,192,0.057736079,4.11413,24.4387,3.3255,8,3.2,7.34892,24,1.112,24.0468,288.384,0.0117434,1.63836,120.152,16.3497,4.9164704,0,287.04329
FFT,12800000,0,0,7.37801,204.8,0.060467437,4.33867,24.9889,3.3869,8,3.2,7.37801,24,1.112,24.0468,288.384,0.0107729,1.52701,140.261,19.0106,5.612921,0,287.04329
FFT,16777216,0,0,7.5,268.4355,0.1719536,10.8823,11.7082,1.5611,8,3.2,7.5,24,1.112,24.0468,288.384,0.0109682,1.54302,183.556,24.4741,15.677468,1,287.04329
FFT,25000000,0,0,7.67982,400,0.11697866,9.11159,26.2606,3.4194,8,3.2,7.67982,24,1.112,24.0468,288.384,0.0240498,3.36435,127.732,16.6321,4.864018,0,287.04329
FFT,33554432,0,0,7.8125,536.8709,0.34763368,22.0778,12.0653,1.5444,8,3.2,7.8125,24,1.112,24.0468,288.384,0.0214439,3.06443,195.594,25.036,16.211308,0,287.04329
FFT,50000000,0,0,7.99232,800,0.24378619,18.852,26.2273,3.2816,8,3.2,7.99232,24,1.112,24.0468,288.384,0.0488895,6.8855,130.782,16.3634,4.9864733,0,287.04329
FFT,67108864,0,0,8.125,1073.7418,0.6705502,42.6352,13.0104,1.6013,8,3.2,8.125,24,1.112,24.0468,288.384,0.049234,7.11625,177.198,21.809,13.619657,0,287.04329
GEMM,1024,0,0,85.3333,25.1658,0.017665518,0.964322,121.5636,1.4246,16,3.2,85.3333,24,1.112,24.0468,288.384,0.0144698,1.76946,148.411,1.73919,1.2208543,1,185.92481
GEMM,1152,0,0,96,31.8505,0.019743292,1.48104,154.8702,1.6132,16,3.2,96,24,1.112,24.0468,288.384,0.0188809,2.16274,161.944,1.68691,1.0456754,0,185.92481
GEMM,1280,0,0,106.667,39.3216,0.032836782,2.05096,127.7319,1.1975,16,3.2,106.667,24,1.112,24.0468,288.384,0.0253834,3.29951,165.238,1.5491,1.2936321,1,185.92481
GEMM,1408,0,0,117.333,47.5791,0.030154703,2.561,185.1326,1.5778,16,3.2,117.333,24,1.112,24.0468,288.384,0.0321002,3.41919,173.912,1.48221,0.93939299,0,185.92481
GEMM,1536,0,0,128,56.6231,0.047358803,3.46578,153.0393,1.1956,16,3.2,128,24,1.112,24.0468,288.384,0.0375119,4.58638,193.212,1.50947,1.2625008,1,185.92481
GEMM,1664,0,0,138.667,66.4535,0.044786394,4.04528,205.7519,1.4838,16,3.2,138.667,24,1.112,24.0468,288.384,0.049558,5.61634,185.941,1.34092,0.90371674,0,185.92481
GEMM,1792,0,0,149.333,77.0703,0.065686392,5.10414,175.2139,1.1733,16,3.2,149.333,24,1.112,24.0468,288.384,0.0640162,7.05879,179.785,1.20392,1.0260902,0,185.92481
GEMM,1920,0,0,160,88.4736,0.077512462,6.29573,182.6258,1.1414,16,3.2,160,24,1.112,24.0468,288.384,0.0765134,8.50078,185.011,1.15632,1.0130573,0,185.92481
GEMM,2048,0,0,170.667,100.6633,0.068696281,7.32646,250.0844,1.4653,16,3.2,170.667,24,1.112,24.0468,288.384,0.0901351,11.0393,190.601,1.11681,0.76214794,0,185.92481
GEMM,2304,0,0,192,127.402,0.093512961,11.5442,261.5806,1.3624,16,3.2,192,24,1.112,24.0468,288.384,0.128224,14.8497,190.769,0.993589,0.72929374,0,185.92481
GEMM,2560,0,0,213.333,157.2864,0.12749214,16.054,263.1882,1.2337,16,3.2,213.333,24,1.112,24.0468,288.384,0.173144,20.292,193.795,0.908416,0.73633589,0,185.92481
GEMM,2816,0,0,234.667,190.3165,0.1573747,21.8163,283.7873,1.2093,16,3.2,234.667,24,1.112,24.0468,288.384,0.233568,26.5436,191.211,0.814821,0.67378538,0,185.92481
GEMM,3072,0,0,256,226.4924,0.21076214,28.8302,275.1066,1.0746,16,3.2,256,24,1.112,24.0468,288.384,0.298694,34.1896,194.118,0.758275,0.70561224,0,185.92481
GEMM,3328,0,0,277.333,265.814,0.25699396,36.062,286.8514,1.0343,16,3.2,277.333,24,1.112,24.0468,288.384,0.381412,43.7098,193.279,0.69692,0.6737962,0,185.92481
GEMM,3584,0,0,298.667,308.2813,0.32153946,45.1912,286.3517,0.9588,16,3.2,298.667,24,1.112,24.0468,288.384,0.470553,54.3094,195.67,0.655147,0.68332251,0,185.92481
GEMM,3840,0,0,320,353.8944,0.39125927,55.2773,289.4403,0.9045,16,3.2,320,24,1.112,24.0468,288.384,0.580408,67.3866,195.115,0.609734,0.67411075,0,185.92481
GEMM,4096,0,0,341.333,402.6532,0.51150874,70.3279,268.6933,0.7872,16,3.2,341.333,24,1.112,24.0468,288.384,0.700908,81.7401,196.087,0.574473,0.72978015,0,185.92481
GEMM,4608,0,0,384,509.6079,0.6862966,96.7734,285.1383,0.7425,16,3.2,384,24,1.112,24.0468,288.384,1.00557,116.971,194.606,0.506787,0.6824951,0,185.92481
GEMM,5120,0,0,426.667,629.1456,0.93500187,132.592,287.0962,0.6729,16,3.2,426.667,24,1.112,24.0468,288.384,1.37172,159.886,195.692,0.458654,0.68162735,0,185.92481
GEMM,5632,0,0,469.333,761.2662,1.2341171,175.773,289.5087,0.6169,16,3.2,469.333,24,1.112,24.0468,288.384,1.82764,214.703,195.491,0.41653,0.67525176,0,185.92481
GEMM,6144,0,0,512,905.9697,1.6746253,235.343,276.9912,0.541,16,3.2,512,24,1.112,24.0468,288.384,2.37266,280.021,195.5,0.381836,0.70580077,0,185.92481
GEMM,6656,0,0,554.667,1063.2561,2.0266949,290.387,290.9923,0.5246,16,3.2,554.667,24,1.112,24.0468,288.384,3.02115,359.659,195.208,0.351937,0.67083559,0,185.92481
GEMM,7168,0,0,597.333,1233.1254,2.5551532,364.874,288.275,0.4826,16,3.2,597.333,24,1.112,24.0468,288.384,3.76794,451.996,195.488,0.327268,0.67813001,0,185.92481
GEMM,7680,0,0,640,1415.5776,3.1228566,448.441,290.1093,0.4533,16,3.2,640,24,1.112,24.0468,288.384,4.62937,561.105,195.701,0.305782,0.67457486,0,185.92481
GEMM,8192,0,0,682.667,1610.6127,3.9763243,561.898,276.5146,0.4051,16,3.2,682.667,24,1.112,24.0468,288.384,5.62099,688.752,195.608,0.286536,0.70740641,0,185.92481
GEMM,9216,0,0,768,2038.4317,5.4169159,777.821,289.005,0.3763,16,3.2,768,24,1.112,24.0468,288.384,8.00662,989.779,195.528,0.254593,0.67655464,0,185.92481
GEMM,10240,0,0,853.333,2516.5824,7.5587557,1080.22,284.1054,0.3329,16,3.2,853.333,24,1.112,24.0468,288.384,10.9842,1362.22,195.506,0.229108,0.68814804,0,185.92481
GEMM,11264,0,0,938.667,3045.0647,9.8020833,1414.27,291.6014,0.3107,16,3.2,938.667,24,1.112,24.0468,288.384,14.6038,1806.56,195.722,0.208511,0.67120087,0,185.92481
GEMM,12288,0,0,1024,3623.8787,13.364373,1897.23,277.6675,0.2712,16,3.2,1024,24,1.112,24.0468,288.384,18.9585,2340.26,195.736,0.191148,0.70492776,0,185.92481
GEMM,13312,0,0,1109.33,4253.0243,16.164967,2335.03,291.8671,0.2631,16,3.2,1109.33,24,1.112,24.0468,288.384,24.1059,2994.91,195.721,0.176431,0.67058136,0,185.92481
GEMM,14336,0,0,1194.67,4932.5015,20.46924,2943.78,287.8805,0.241,16,3.2,1194.67,24,1.112,24.0468,288.384,30.093,3736.03,195.816,0.163909,0.68019939,0,185.92481
GEMM,15360,0,0,1280,5662.3104,24.890813,3589.08,291.182,0.2275,16,3.2,1280,24,1.112,24.0468,288.384,37.0134,4618.08,195.814,0.15298,0.67248112,0,185.92481
GEMM,16384,0,0,1365.33,6442.4509,32.31472,4555.61,272.2008,0.1994,16,3.2,684.85236,24,1.112,24.0468,288.384,22.464973,2808.4968,110.55435,2.9672695,1.4384491,1,185.92481
SpMV,1000,10000,0.01,0.142853,0.14,4.685314e-06,0.000441161,4.2687,29.8815,16,3.2,0.0825824,24,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.35185993,0,185.92481
SpMV,2000,40000,0.01,0.153845,0.52,7.203497e-06,0.000674009,11.1057,72.1877,16,3.2,0.09243555,24,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.565508,0.48276119,0,185.92481
SpMV,5000,250000,0.01,0.16129,3.1,2.4192758e-05,0.00246197,20.6673,128.1377,16,3.2,0.10282145,24,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.8570982,28.387463,1.0302287,0,185.92481
SpMV,10000,1000000,0.01,0.163934,12.2,7.9939136e-05,0.00846061,25.019,152.6162,16,3.2,0.10794735,24,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.3921275,52.8825,1.948186,0,185.92481
SpMV,12500,1562500,0.01,0.164474,19,0.00015673625,0.016319,19.938,121.2228,16,3.2,0.11136507,24,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,2.9182874,0,185.92481
SpMV,15000,2250000,0.01,0.164835,27.3,0.00017586632,0.0194199,25.5876,155.2316,16,3.2,0.11407033,24,1.112,24.0468,288.384,6.8771225e-05,0.010623585,9.5970425,68.73525,2.557266,0,185.92481
SpMV,60000,36000000,0.01,0.166205,433.2,0.01162274,1.15908,6.1948,37.2718,16,3.2,0.13032547,24,1.112,24.0468,288.384,0.0010056245,0.15598552,14.561618,106.5183,11.557735,0,185.92481
SpMV,75000,56250000,0.01,0.166297,676.5,0.018071706,1.82064,6.2252,37.4342,16,3.2,0.13205097,24,1.112,24.0468,288.384,0.0016545889,0.24048425,15.442243,114.4165,10.922173,0,185.92481
SpMV,100000,100000000,0.01,0.166389,1202,0.032134492,3.23218,6.2238,37.4053,16,3.2,1.145228,24,1.112,24.0468,288.384,0.0021642772,0.37476802,29.465082,104.07284,14.847678,0,185.92481
SpMV,125000,156250000,0.01,0.166445,1877.5,0.05014693,5.07598,6.2317,37.44,16,3.2,0.13735163,24,1.112,24.0468,288.384,0.0045384564,0.77404585,17.836535,129.11975,11.049336,0,185.92481
SpMV,150000,225000000,0.01,0.166482,2703,0.072454083,7.32018,6.2108,37.3064,16,3.2,0.14006608,24,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,11.035216,0,185.92481
SpMV,200000,400000000,0.01,0.166528,4804,0.13611651,13.3448,5.8773,35.2933,16,3.2,1.2159124,24,1.112,24.0468,288.384,0.010393967,1.6773151,33.65654,109.00374,13.095723,0,185.92481
SpMV,250000,625000000,0.01,0.166556,7505,0.22775028,22.0239,5.4885,32.9528,16,3.2,0.14709225,24,1.112,24.0468,288.384,0.019290446,3.1666282,19.892,135.832,11.806377,0,185.92481
SpMV,300000,900000000,0.01,0.166574,10806,0.35956879,33.8179,5.006,30.0527,16,3.2,0.1493395,24,1.112,24.0468,288.384,0.028521241,4.6067009,19.666825,132.8695,12.607053,1,185.92481
SpMV,1000,1000,0.001,0.0624922,0.032,3.877161e-06,0.000280638,0.5158,8.2545,16,3.2,0.0825824,24,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.29116887,0,185.92481
SpMV,2000,4000,0.001,0.090905,0.088,4.256854e-06,0.000283507,1.8793,20.6735,16,3.2,0.09243555,24,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.565508,0.2852842,0,185.92481
SpMV,5000,25000,0.001,0.124999,0.4,7.440622e-06,0.000602171,6.7199,53.7595,16,3.2,0.10282145,24,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.8570982,28.387463,0.31685277,0,185.92481
SpMV,10000,100000,0.001,0.142857,1.4,1.6827196e-05,0.00143194,11.8855,83.1989,16,3.2,0.10794735,24,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.3921275,52.8825,0.41009334,0,185.92481
SpMV,12500,156250,0.001,0.147059,2.125,2.5066218e-05,0.00221276,12.467,84.7756,16,3.2,0.11136507,24,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.46671032,0,185.92481
SpMV,15000,225000,0.001,0.15,3,3.5051817e-05,0.00316003,12.8381,85.5877,16,3.2,0.11407033,24,1.112,24.0468,288.384,6.8771225e-05,0.010623585,9.5970425,68.73525,0.50968726,0,185.92481
SpMV,60000,3600000,0.001,0.162162,44.4,0.0006909513,0.0547276,10.4204,64.2592,16,3.2,0.13032547,24,1.112,24.0468,288.384,0.0010056245,0.15598552,14.561618,106.5183,0.68708681,0,185.92481
SpMV,75000,5625000,0.001,0.163043,69,0.0015459523,0.126242,7.2771,44.6327,16,3.2,0.13205097,24,1.112,24.0468,288.384,0.0016545889,0.24048425,15.442243,114.4165,0.93434221,0,185.92481
SpMV,100000,10000000,0.001,0.163934,122,0.0032935811,0.303794,6.0724,37.0417,16,3.2,1.145228,24,1.112,24.0468,288.384,0.0021642772,0.37476802,29.465082,104.07284,1.5217926,0,185.92481
SpMV,125000,15625000,0.001,0.164474,190,0.005136037,0.478923,6.0845,36.9935,16,3.2,0.13735163,24,1.112,24.0468,288.384,0.0045384564,0.77404585,17.836535,129.11975,1.1316705,0,185.92481
SpMV,150000,22500000,0.001,0.164835,273,0.0073482615,0.700141,6.1239,37.1516,16,3.2,0.14006608,24,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,1.1191868,0,185.92481
SpMV,200000,40000000,0.001,0.165289,484,0.012976461,1.24786,6.165,37.2983,16,3.2,1.2159124,24,1.112,24.0468,288.384,0.010393967,1.6773151,33.65654,109.00374,1.2484609,0,185.92481
SpMV,250000,62500000,0.001,0.165563,755,0.020237819,1.96063,6.1766,37.3064,16,3.2,0.14709225,24,1.112,24.0468,288.384,0.019290446,3.1666282,19.892,135.832,1.049111,0,185.92481
SpMV,300000,90000000,0.001,0.165746,1086,0.029087044,2.84696,6.1883,37.3362,16,3.2,0.1493395,24,1.112,24.0468,288.384,0.028521241,4.6067009,19.666825,132.8695,1.0198379,0,185.92481
SpMV,400000,160000000,0.001,0.165975,1928,0.051632019,5.0721,6.1977,37.3412,16,3.2,1.5647805,24,1.112,24.0468,288.384,0.003957745,0.68718195,41.52065,113.05837,13.045817,0,185.92481
SpMV,500000,250000000,0.001,0.166113,3010,0.080492724,7.99164,6.2117,37.3947,16,3.2,0.150801,24,1.112,24.0468,288.384,0.0075498303,1.306483,22.117967,147.13267,10.661528,0,185.92481
SpMV,1000000,1000000000,0.001,0.166389,12020,0.3255487,32.0572,6.1435,36.9223,16,3.2,0.15772667,24,1.112,24.0468,288.384,0.035582853,5.9811337,22.355167,142.32033,9.1490332,0,185.92481
SpMV,1000,1000,0.0001,0.0624922,0.032,3.814532e-06,0.000280273,0.5243,8.39,16,3.2,0.0825824,24,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.28646553,0,185.92481
SpMV,2000,2000,0.0001,0.0624961,0.064,4.106491e-06,0.000282837,0.9741,15.5861,16,3.2,0.09243555,24,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.565508,0.27520724,0,185.92481
SpMV,5000,5000,0.0001,0.0624984,0.16,4.868953e-06,0.000364318,2.0538,32.8621,16,3.2,0.10282145,24,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.8570982,28.387463,0.20734036,0,185.92481
SpMV,10000,10000,0.0001,0.0624992,0.32,6.235457e-06,0.000446532,3.2075,51.3201,16,3.2,0.10794735,24,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.3921275,52.8825,0.15196349,0,185.92481
SpMV,12500,15625,0.0001,0.0714279,0.4375,8.156527e-06,0.000606993,3.8313,53.6385,16,3.2,0.11136507,24,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.15186716,0,185.92481
SpMV,15000,22500,0.0001,0.0789468,0.57,9.33787e-06,0.000755857,4.8191,61.0422,16,3.2,0.11407033,24,1.112,24.0468,288.384,6.8771225e-05,0.010623585,9.5970425,68.73525,0.13578164,0,185.92481
SpMV,60000,360000,0.0001,0.130435,5.52,6.515028e-05,0.0050476,11.0514,84.7272,16,3.2,0.13032547,24,1.112,24.0468,288.384,0.0010056245,0.15598552,14.561618,106.5183,0.064785895,0,185.92481
SpMV,75000,562500,0.0001,0.136364,8.25,0.00012960346,0.0105054,8.6803,63.6557,16,3.2,0.13205097,24,1.112,24.0468,288.384,0.0016545889,0.24048425,15.442243,114.4165,0.078329702,0,185.92481
SpMV,100000,1000000,0.0001,0.142857,14,0.00015424098,0.012998,12.9667,90.7671,16,3.2,1.145228,24,1.112,24.0468,288.384,0.0021642772,0.37476802,29.465082,104.07284,0.071266738,0,185.92481
SpMV,125000,1562500,0.0001,0.147059,21.25,0.00038479986,0.026361,8.1211,55.2235,16,3.2,0.13735163,24,1.112,24.0468,288.384,0.0045384564,0.77404585,17.836535,129.11975,0.084786506,0,185.92481
SpMV,150000,2250000,0.0001,0.15,30,0.0005832435,0.039873,7.7155,51.4365,16,3.2,0.14006608,24,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.088831682,0,185.92481
SpMV,200000,4000000,0.0001,0.153846,52,0.00092873626,0.0681346,8.6139,55.9901,16,3.2,1.2159124,24,1.112,24.0468,288.384,0.010393967,1.6773151,33.65654,109.00374,0.089353398,0,185.92481
SpMV,250000,6250000,0.0001,0.15625,80,0.0020462444,0.187865,6.1088,39.096,16,3.2,0.14709225,24,1.112,24.0468,288.384,0.019290446,3.1666282,19.892,135.832,0.10607553,0,185.92481
SpMV,300000,9000000,0.0001,0.157895,114,0.0031097532,0.285279,5.7882,36.6589,16,3.2,0.1493395,24,1.112,24.0468,288.384,0.028521241,4.6067009,19.666825,132.8695,0.10903288,0,185.92481
SpMV,400000,16000000,0.0001,0.16,200,0.0054418478,0.503711,5.8804,36.7522,16,3.2,1.5647805,24,1.112,24.0468,288.384,0.003957745,0.68718195,41.52065,113.05837,1.374987,0,185.92481
SpMV,500000,25000000,0.0001,0.16129,310,0.0083971988,0.805873,5.9544,36.9171,16,3.2,0.150801,24,1.112,24.0468,288.384,0.0075498303,1.306483,22.117967,147.13267,1.1122368,0,185.92481
SpMV,1000000,100000000,0.0001,0.163934,1220,0.03275002,3.15694,6.1069,37.2519,16,3.2,0.15772667,24,1.112,24.0468,288.384,0.035582853,5.9811337,22.355167,142.32033,0.9203877,0,185.92481
SpMV,2000000,400000000,0.0001,0.165289,4840,0.12951674,12.37,6.1768,37.3697,16,3.2,0.1595675,24,1.112,24.0468,288.384,0.01774859,3.1313435,23.9684,150.1715,7.2972973,0,185.92481
SpMV,1000,1000,1e-05,0.0624922,0.032,3.799325e-06,0.000311828,0.5264,8.4236,16,3.2,0.0825824,24,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.28532351,0,185.92481
SpMV,2000,2000,1e-05,0.0624961,0.064,4.033714e-06,0.000318847,0.9916,15.8673,16,3.2,0.09243555,24,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.565508,0.27032989,0,185.92481
SpMV,5000,5000,1e-05,0.0624984,0.16,4.707894e-06,0.000403442,2.1241,33.9863,16,3.2,0.10282145,24,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.8570982,28.387463,0.2004818,0,185.92481
SpMV,10000,10000,1e-05,0.0624992,0.32,5.758767e-06,0.000504211,3.473,55.5681,16,3.2,0.10794735,24,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.3921275,52.8825,0.14034614,0,185.92481
SpMV,12500,12500,1e-05,0.0624994,0.4,6.403576e-06,0.000519591,3.9041,62.4657,16,3.2,0.11136507,24,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.1192288,0,185.92481
SpMV,15000,15000,1e-05,0.0624995,0.48,7.093673e-06,0.00061627,4.2291,67.6665,16,3.2,0.11407033,24,1.112,24.0468,288.384,6.8771225e-05,0.010623585,9.5970425,68.73525,0.10314885,0,185.92481
SpMV,60000,60000,1e-05,0.0624999,1.92,1.836566e-05,0.00182738,6.5339,104.5432,16,3.2,0.13032547,24,1.112,24.0468,288.384,0.0010056245,0.15598552,14.561618,106.5183,0.018262941,0,185.92481
SpMV,75000,75000,1e-05,0.0624999,2.4,2.163512e-05,0.0019226,6.9332,110.9309,16,3.2,0.13205097,24,1.112,24.0468,288.384,0.0016545889,0.24048425,15.442243,114.4165,0.013075828,0,185.92481
SpMV,100000,100000,1e-05,0.0624999,3.2,2.793972e-05,0.00337034,7.1583,114.5324,16,3.2,1.145228,24,1.112,24.0468,288.384,0.0021642772,0.37476802,29.465082,104.07284,0.012909492,0,185.92481
SpMV,125000,156250,1e-05,0.0714285,4.375,4.67177e-05,0.00382812,6.6891,93.6477,16,3.2,0.13735163,24,1.112,24.0468,288.384,0.0045384564,0.77404585,17.836535,129.11975,0.010293742,0,185.92481
SpMV,150000,225000,1e-05,0.0789473,5.7,5.546934e-05,0.00595336,8.1126,102.7595,16,3.2,0.14006608,24,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.0084483321,0,185.92481
SpMV,200000,400000,1e-05,0.090909,8.8,9.168446e-05,0.00833494,8.7256,95.9814,16,3.2,1.2159124,24,1.112,24.0468,288.384,0.010393967,1.6773151,33.65654,109.00374,0.0088209306,0,185.92481
SpMV,250000,625000,1e-05,0.1,12.5,0.00014256702,0.0116821,8.7678,87.6781,16,3.2,0.14709225,24,1.112,24.0468,288.384,0.019290446,3.1666282,19.892,135.832,0.0073905507,0,185.92481
SpMV,300000,900000,1e-05,0.107143,16.8,0.00025447978,0.0170776,7.0733,66.017,16,3.2,0.1493395,24,1.112,24.0468,288.384,0.028521241,4.6067009,19.666825,132.8695,0.0089224652,0,185.92481
SpMV,400000,1600000,1e-05,0.117647,27.2,0.0005653749,0.0374279,5.66,48.1097,16,3.2,1.5647805,24,1.112,24.0468,288.384,0.003957745,0.68718195,41.52065,113.05837,0.14285279,0,185.92481
SpMV,500000,2500000,1e-05,0.125,40,0.00077510902,0.0528233,6.4507,51.6056,16,3.2,0.150801,24,1.112,24.0468,288.384,0.0075498303,1.306483,22.117967,147.13267,0.10266575,0,185.92481
SpMV,1000000,10000000,1e-05,0.142857,140,0.0039029216,0.358792,5.1244,35.8706,16,3.2,0.15772667,24,1.112,24.0468,288.384,0.035582853,5.9811337,22.355167,142.32033,0.10968546,0,185.92481
SpMV,2000000,40000000,1e-05,0.153846,520,0.014258723,1.3897,5.6106,36.4689,16,3.2,0.1595675,24,1.112,24.0468,288.384,0.01774859,3.1313435,23.9684,150.1715,0.80337213,0,185.92481
SpMV,5000000,250000000,1e-05,0.16129,3100,0.083578534,8.0887,5.9824,37.0909,16,3.2,0.16129,24,1.112,24.0468,288.384,0.022162,3.75052,22.5611,139.879,3.7712542,0,185.92481
SpMV,10000000,1000000000,1e-05,0.163934,12200,0.32689219,32.0945,6.1182,37.3212,16,3.2,0.163934,24,1.112,24.0468,288.384,0.0806244,14.0544,24.8064,151.319,4.0545069,0,185.92481
FFT,16384,0,0,4.37473,0.2622,2.9626388e-05,0.00264208,38.7114,8.8489,16,3.2,684.85236,24,1.112,24.0468,288.384,22.464973,2808.4968,110.55435,2.9672695,1.3187814e-06,0,185.92481
FFT,24000,0,0,4.54692,0.384,6.784619e-05,0.00492735,25.736,5.6601,16,3.2,4.54692,24,1.112,24.0468,288.384,4.41078e-05,0.00392824,39.5868,8.7063,1.5381903,0,185.92481
FFT,32768,0,0,4.68736,0.5243,5.706124e-05,0.00510863,43.0695,9.1884,16,3.2,4.68736,24,1.112,24.0468,288.384,5.31416e-05,0.00544762,46.2462,9.86616,1.0737584,0,185.92481
FFT,48000,0,0,4.85951,0.768,9.374066e-05,0.00775144,39.8139,8.193,16,3.2,4.85951,24,1.112,24.0468,288.384,5.86713e-05,0.00645158,63.6117,13.0902,1.597726,0,185.92481
FFT,65536,0,0,4.99992,1.0486,9.461058e-05,0.00887876,55.4154,11.0832,16,3.2,4.99992,24,1.112,24.0468,288.384,5.54251e-05,0.00588468,94.5939,18.9191,1.7069988,0,185.92481
FFT,100000,0,0,5.19046,1.6,0.0001269453,0.0134863,65.4205,12.604,16,3.2,1.145228,24,1.112,24.0468,288.384,0.0021642772,0.37476802,29.465082,104.07284,0.058654824,0,185.92481
FFT,131072,0,0,5.31246,2.0972,0.00011000102,0.0124438,101.282,19.065,16,3.2,5.31246,24,1.112,24.0468,288.384,9.75757e-05,0.0107697,114.179,21.4927,1.1273403,0,185.92481
FFT,200000,0,0,5.50299,3.2,0.0002204795,0.0237951,79.8697,14.5139,16,3.2,1.2159124,24,1.112,24.0468,288.384,0.010393967,1.6773151,33.65654,109.00374,0.021212257,0,185.92481
FFT,262144,0,0,5.62498,4.1943,0.00020295297,0.0229553,116.2484,20.6665,16,3.2,5.62498,24,1.112,24.0468,288.384,0.000192364,0.0231379,122.648,21.8041,1.0550465,0,185.92481
FFT,400000,0,0,5.8155,6.4,0.00042847721,0.0472551,86.8641,14.9367,16,3.2,1.5647805,24,1.112,24.0468,288.384,0.003957745,0.68718195,41.52065,113.05837,0.10826297,0,185.92481
FFT,524288,0,0,5.93749,8.3886,0.00043507285,0.0460063,114.4805,19.281,16,3.2,5.93749,24,1.112,24.0468,288.384,0.00038999,0.0486417,127.714,21.5098,1.1156,0,185.92481
FFT,800000,0,0,6.128,12.8,0.00092744288,0.0911295,84.5751,13.8014,16,3.2,6.128,24,1.112,24.0468,288.384,0.000723228,0.0924569,108.456,17.6985,1.2823658,0,185.92481
FFT,1048576,0,0,6.24999,16.7772,0.00093418164,0.0988987,112.2454,17.9593,16,3.2,6.24999,24,1.112,24.0468,288.384,0.000768862,0.101658,136.38,21.8209,1.2150186,0,185.92481
