Kernel,N,nnz,Sparsity,op_intensity_cpu,Memoria_MB,Tiempo_CPU_s,Energia_CPU_J,GFLOPS_CPU,BW_Medido_GBps,CPU_Cores,CPU_Freq,op_intensity_gpu,gpu_sm_count,gpu_freq_ghz,gpu_mem_gb,gpu_mem_bw_gbps,gpu_time_s,gpu_energy_j,gflops_GPU,BW_GPU,speedup
FFT,48000,0,0.0,4.85951,0.768,5.76112168e-05,0.0159049,64.7822,13.331,32,2.27,4.85951,24.0,1.112,24.0468,288.384,5.86713e-05,0.00645158,63.6117,13.0902,0.9819318269750286
FFT,65536,0,0.0,4.99992,1.0486,5.44915141e-05,0.0154478,96.2146,19.2432,32,2.27,4.99992,24.0,1.112,24.0468,288.384,5.54251e-05,0.00588468,94.5939,18.9191,0.9831559004855202
FFT,100000,0,0.0,5.19046,1.6,0.000102337796,0.0301673,81.1511,15.6347,32,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.0472849753758903
FFT,131072,0,0.0,5.31246,2.0972,7.55309627e-05,0.0225041,147.504,27.7657,32,2.27,5.31246,24.0,1.112,24.0468,288.384,9.75757e-05,0.0107697,114.179,21.4927,0.7740755403240767
FFT,200000,0,0.0,5.50299,3.2,0.000137537088,0.0411852,128.0356,23.2666,32,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0132323962657552
FFT,262144,0,0.0,5.62498,4.1943,0.000124322616,0.0386426,189.7721,33.7374,32,2.27,5.62498,24.0,1.112,24.0468,288.384,0.000192364,0.0231379,122.648,21.8041,0.6462883699652743
FFT,400000,0,0.0,5.8155,6.4,0.000263391793,0.0796269,141.3077,24.2985,32,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,0.0665509761240302
FFT,524288,0,0.0,5.93749,8.3886,0.000231065961,0.0759071,215.5547,36.304,32,2.27,5.93749,24.0,1.112,24.0468,288.384,0.00038999,0.0486417,127.714,21.5098,0.5924920151798764
FFT,800000,0,0.0,6.128,12.8,0.000484154474,0.153965,162.0114,26.4379,32,2.27,6.128,24.0,1.112,24.0468,288.384,0.000723228,0.0924569,108.456,17.6985,0.6694354671002781
FFT,1048576,0,0.0,6.24999,16.7772,0.000496085609,0.161675,211.37,33.8192,32,2.27,6.24999,24.0,1.112,24.0468,288.384,0.000768862,0.101658,136.38,21.8209,0.6452206104606548
FFT,1600000,0,0.0,6.44051,25.6,0.00150959657,0.449463,109.2193,16.9582,32,2.27,6.44051,24.0,1.112,24.0468,288.384,0.00134152,0.193013,122.903,19.0828,1.1252881582085994
FFT,2097152,0,0.0,6.5625,33.5544,0.00494364108,1.31256,44.5423,6.7874,32,2.27,6.5625,24.0,1.112,24.0468,288.384,0.00147009,0.202281,149.787,22.8248,3.3628152562088034
FFT,3000000,0,0.0,6.72391,48.0,0.00644365111,1.76754,50.0877,7.4492,32,2.27,6.72391,24.0,1.112,24.0468,288.384,0.00294057,0.417231,109.757,16.3233,2.1912932220623893
FFT,3200000,0,0.0,6.75301,51.2,0.00715364908,1.8653,48.3326,7.1572,32,2.27,6.75301,24.0,1.112,24.0468,288.384,0.00288088,0.392353,120.017,17.7723,2.483147191136042
FFT,4194304,0,0.0,6.875,67.1089,0.0178438742,4.49971,25.8561,3.7609,32,2.27,6.875,24.0,1.112,24.0468,288.384,0.00292522,0.396656,157.723,22.9415,6.100011007719077
FFT,6000000,0,0.0,7.03641,96.0,0.0152533018,4.04959,44.2852,6.2937,32,2.27,7.03641,24.0,1.112,24.0468,288.384,0.00581424,0.803513,116.18,16.5112,2.623438626544484
FFT,6400000,0,0.0,7.06551,102.4,0.0168863032,4.49967,42.8459,6.0641,32,2.27,7.06551,24.0,1.112,24.0468,288.384,0.00541899,0.772385,133.513,18.8965,3.116134777882964
FFT,8388608,0,0.0,7.1875,134.2177,0.0385217848,9.83325,25.0427,3.4842,32,2.27,7.1875,24.0,1.112,24.0468,288.384,0.00567426,0.796491,170.012,23.6538,6.788864944503776
FFT,12000000,0,0.0,7.34892,192.0,0.0325061637,8.41367,43.4069,5.9066,32,2.27,7.34892,24.0,1.112,24.0468,288.384,0.0117434,1.63836,120.152,16.3497,2.768036829197677
FFT,12800000,0,0.0,7.37801,204.8,0.0388842946,10.0203,38.8593,5.2669,32,2.27,7.37801,24.0,1.112,24.0468,288.384,0.0107729,1.52701,140.261,19.0106,3.609454705789528
FFT,16777216,0,0.0,7.5,268.4355,0.0843295092,16.5533,23.8738,3.1832,32,2.27,7.5,24.0,1.112,24.0468,288.384,0.0109682,1.54302,183.556,24.4741,7.6885459054357135
FFT,25000000,0,0.0,7.67982,400.0,0.0657063864,18.1475,46.7524,6.0877,32,2.27,7.67982,24.0,1.112,24.0468,288.384,0.0240498,3.36435,127.732,16.6321,2.73209699872764
FFT,33554432,0,0.0,7.8125,536.8709,0.162376533,31.8854,25.8307,3.3063,32,2.27,7.8125,24.0,1.112,24.0468,288.384,0.0214439,3.06443,195.594,25.036,7.572154925176857
FFT,50000000,0,0.0,7.99232,800.0,0.130121471,34.4407,49.1376,6.1481,32,2.27,7.99232,24.0,1.112,24.0468,288.384,0.0488895,6.8855,130.782,16.3634,2.661542273903394
FFT,67108864,0,0.0,8.125,1073.7418,0.311604295,61.8713,27.9975,3.4459,32,2.27,8.125,24.0,1.112,24.0468,288.384,0.049234,7.11625,177.198,21.809,6.329046898484786
GEMM,1024,0,0.0,85.3333,25.1658,0.00443576036,1.90733,484.1298,5.6734,64,2.27,85.3333,24.0,1.112,24.0468,288.384,0.0144698,1.76946,148.411,1.73919,0.3065529834551963
GEMM,1152,0,0.0,96.0,31.8505,0.00361521759,1.64539,845.7714,8.8101,64,2.27,96.0,24.0,1.112,24.0468,288.384,0.0188809,2.16274,161.944,1.68691,0.1914748550122081
GEMM,1280,0,0.0,106.667,39.3216,0.00486559544,2.27489,862.033,8.0816,64,2.27,106.667,24.0,1.112,24.0468,288.384,0.0253834,3.29951,165.238,1.5491,0.1916841494835207
GEMM,1408,0,0.0,117.333,47.5791,0.00634503025,2.9687,879.8411,7.4986,64,2.27,117.333,24.0,1.112,24.0468,288.384,0.0321002,3.41919,173.912,1.48221,0.1976632622226652
GEMM,1536,0,0.0,128.0,56.6231,0.0119447,3.99181,606.776,4.7404,64,2.27,128.0,24.0,1.112,24.0468,288.384,0.0375119,4.58638,193.212,1.50947,0.3184242866930227
GEMM,1664,0,0.0,138.667,66.4535,0.0121101937,5.17052,760.9198,5.4874,64,2.27,138.667,24.0,1.112,24.0468,288.384,0.049558,5.61634,185.941,1.34092,0.2443640522216393
GEMM,1792,0,0.0,149.333,77.0703,0.015778552,6.4596,729.4187,4.8845,64,2.27,149.333,24.0,1.112,24.0468,288.384,0.0640162,7.05879,179.785,1.20392,0.2464774853865115
GEMM,1920,0,0.0,160.0,88.4736,0.0270551873,7.74564,523.2186,3.2701,64,2.27,160.0,24.0,1.112,24.0468,288.384,0.0765134,8.50078,185.011,1.15632,0.3536006411948756
GEMM,2048,0,0.0,170.667,100.6633,0.0281435318,10.7611,610.4376,3.5768,64,2.27,170.667,24.0,1.112,24.0468,288.384,0.0901351,11.0393,190.601,1.11681,0.3122372061494357
GEMM,2304,0,0.0,192.0,127.402,0.0345563108,13.2696,707.8644,3.6868,64,2.27,192.0,24.0,1.112,24.0468,288.384,0.128224,14.8497,190.769,0.993589,0.269499553905665
GEMM,2560,0,0.0,213.333,157.2864,0.042643633,19.3369,786.8568,3.6884,64,2.27,213.333,24.0,1.112,24.0468,288.384,0.173144,20.292,193.795,0.908416,0.2462899840595111
GEMM,2816,0,0.0,234.667,190.3165,0.0678444822,27.6057,658.2842,2.8052,64,2.27,234.667,24.0,1.112,24.0468,288.384,0.233568,26.5436,191.211,0.814821,0.2904699368064118
GEMM,3072,0,0.0,256.0,226.4924,0.119956395,43.412,483.3595,1.8881,64,2.27,256.0,24.0,1.112,24.0468,288.384,0.298694,34.1896,194.118,0.758275,0.4016029615593215
GEMM,3328,0,0.0,277.333,265.814,0.134683075,59.1302,547.3523,1.9736,64,2.27,277.333,24.0,1.112,24.0468,288.384,0.381412,43.7098,193.279,0.69692,0.3531170361708599
GEMM,3584,0,0.0,298.667,308.2813,0.172297778,74.6086,534.3851,1.7892,64,2.27,298.667,24.0,1.112,24.0468,288.384,0.470553,54.3094,195.67,0.655147,0.3661601944945628
GEMM,3840,0,0.0,320.0,353.8944,0.241392919,102.384,469.1364,1.4661,64,2.27,320.0,24.0,1.112,24.0468,288.384,0.580408,67.3866,195.115,0.609734,0.415902122300175
GEMM,4096,0,0.0,341.333,402.6532,0.350843356,142.465,391.7388,1.1477,64,2.27,341.333,24.0,1.112,24.0468,288.384,0.700908,81.7401,196.087,0.574473,0.5005555022913135
GEMM,4608,0,0.0,384.0,509.6079,0.387985264,172.282,504.3734,1.3135,64,2.27,384.0,24.0,1.112,24.0468,288.384,1.00557,116.971,194.606,0.506787,0.3858361566076951
GEMM,5120,0,0.0,426.667,629.1456,0.568020319,249.86,472.5807,1.1076,64,2.27,426.667,24.0,1.112,24.0468,288.384,1.37172,159.886,195.692,0.458654,0.4140934877380223
GEMM,5632,0,0.0,469.333,761.2662,0.705012528,319.211,506.7819,1.0798,64,2.27,469.333,24.0,1.112,24.0468,288.384,1.82764,214.703,195.491,0.41653,0.3857502177671751
GEMM,6144,0,0.0,512.0,905.9697,1.04086312,452.306,445.646,0.8704,64,2.27,512.0,24.0,1.112,24.0468,288.384,2.37266,280.021,195.5,0.381836,0.4386903812598517
GEMM,6656,0,0.0,554.667,1063.2561,1.13956571,535.825,517.5241,0.933,64,2.27,554.667,24.0,1.112,24.0468,288.384,3.02115,359.659,195.208,0.351937,0.3771960048325968
GEMM,7168,0,0.0,597.333,1233.1254,1.41179779,612.756,521.7368,0.8734,64,2.27,597.333,24.0,1.112,24.0468,288.384,3.76794,451.996,195.488,0.327268,0.3746869084964198
GEMM,7680,0,0.0,640.0,1415.5776,1.58452279,673.052,571.7618,0.8934,64,2.27,640.0,24.0,1.112,24.0468,288.384,4.62937,561.105,195.701,0.305782,0.3422761174846686
GEMM,8192,0,0.0,682.667,1610.6127,2.07719093,881.68,529.3262,0.7754,64,2.27,682.667,24.0,1.112,24.0468,288.384,5.62099,688.752,195.608,0.286536,0.3695418298200139
GEMM,9216,0,0.0,768.0,2038.4317,2.48682357,1021.65,629.5242,0.8197,64,2.27,768.0,24.0,1.112,24.0468,288.384,8.00662,989.779,195.528,0.254593,0.3105959281194811
GEMM,10240,0,0.0,853.333,2516.5824,4.39500485,1847.05,488.6192,0.5726,64,2.27,853.333,24.0,1.112,24.0468,288.384,10.9842,1362.22,195.506,0.229108,0.400120614154877
GEMM,11264,0,0.0,938.667,3045.0647,4.62111267,2010.47,618.5308,0.6589,64,2.27,938.667,24.0,1.112,24.0468,288.384,14.6038,1806.56,195.722,0.208511,0.3164322073706843
GEMM,12288,0,0.0,1024.0,3623.8787,8.56133559,3592.04,433.4431,0.4233,64,2.27,1024.0,24.0,1.112,24.0468,288.384,18.9585,2340.26,195.736,0.191148,0.4515829622596724
GEMM,13312,0,0.0,1109.33,4253.0243,8.70188371,3697.2,542.1839,0.4887,64,2.27,1109.33,24.0,1.112,24.0468,288.384,24.1059,2994.91,195.721,0.176431,0.3609856387855256
GEMM,14336,0,0.0,1194.67,4932.5015,10.418955,4362.7,565.5745,0.4734,64,2.27,1194.67,24.0,1.112,24.0468,288.384,30.093,3736.03,195.816,0.163909,0.34622520187419
GEMM,15360,0,0.0,1280.0,5662.3104,10.6480186,4440.2,680.6672,0.5318,64,2.27,1280.0,24.0,1.112,24.0468,288.384,37.0134,4618.08,195.814,0.15298,0.28768009963959
GEMM,16384,0,0.0,1365.33,6442.4509,15.4349496,6986.73,569.8816,0.4174,64,2.27,684.852365,24.0,1.112,24.0468,288.384,22.46497263455,2808.49680271,110.55435,2.9672695,0.687067367100275
SpMV,1000,10000,0.01,0.142853,0.14,2.98986825e-05,0.010909,0.6689,4.6826,64,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,2.2453453966513592
SpMV,2000,40000,0.01,0.153845,0.52,2.69945685e-05,0.0104513,2.9636,19.2633,64,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,1.8091116144878685
SpMV,5000,250000,0.01,0.16129,3.1,2.67288695e-05,0.0106388,18.7064,115.9796,64,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,1.138226943861278
SpMV,10000,1000000,0.01,0.163934,12.2,4.69590705e-05,0.0206073,42.5903,259.8008,64,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,1.144433218952735
SpMV,12500,1562500,0.01,0.164474,19.0,7.58800652e-05,0.0382212,41.1834,250.3952,64,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,1.4128182273503351
SpMV,15000,2250000,0.01,0.164835,27.3,0.00419750232,1.98227,1.0721,6.5039,64,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,61.03573580374642
SpMV,60000,36000000,0.01,0.166205,433.2,0.0223095204,8.98512,3.2273,19.4177,64,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,22.184743419872103
SpMV,75000,56250000,0.01,0.166297,676.5,0.0321391254,12.4286,3.5004,21.0491,64,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,19.424235487611597
SpMV,100000,100000000,0.01,0.166389,1202.0,0.048824681,15.8974,4.0963,24.6187,64,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,22.55934687923808
SpMV,125000,156250000,0.01,0.166445,1877.5,0.0687207955,22.4992,4.5474,27.3207,64,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,15.141887422020222
SpMV,150000,225000000,0.01,0.166482,2703.0,0.10728672,32.836,4.1944,25.1942,64,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,16.340447557355862
SpMV,200000,400000000,0.01,0.166528,4804.0,0.188416607,52.3688,4.2459,25.4967,64,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,18.12749741272024
SpMV,250000,625000000,0.01,0.166556,7505.0,0.293083365,83.0798,4.265,25.607,64,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,15.193187444259324
SpMV,300000,900000000,0.01,0.166574,10806.0,0.3796273,112.472,4.7415,28.4648,64,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,13.310335970303678
SpMV,1000,1000,0.001,0.0624922,0.032,0.00425751771,1.41255,0.0005,0.0075,64,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,319.7330782488538
SpMV,2000,4000,0.001,0.090905,0.088,0.0041185711,1.43792,0.0019,0.0214,64,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,276.0168147197491
SpMV,5000,25000,0.001,0.124999,0.4,0.0041039743,1.45319,0.0122,0.0975,64,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,174.7643732247721
SpMV,10000,100000,0.001,0.142857,1.4,0.00417774627,1.51561,0.0479,0.3351,64,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,101.81529491185056
SpMV,12500,156250,0.001,0.147059,2.125,0.00415035906,1.55063,0.0753,0.512,64,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,77.27593425969542
SpMV,15000,225000,0.001,0.15,3.0,0.00414372041,1.53402,0.1086,0.724,64,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,60.2536949138248
SpMV,60000,3600000,0.001,0.162162,44.4,0.000231165444,0.0767224,31.1465,192.0702,64,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.2298725374069812
SpMV,75000,5625000,0.001,0.163043,69.0,0.00026087205,0.0858518,43.1246,264.4975,64,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,0.1576657755389941
SpMV,100000,10000000,0.001,0.163934,122.0,0.00298309107,1.04089,6.7045,40.8972,64,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,1.3783313038028344
SpMV,125000,15625000,0.001,0.164474,190.0,0.00694767886,2.28087,4.4979,27.3473,64,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,1.5308462362381965
SpMV,150000,22500000,0.001,0.164835,273.0,0.0122301549,3.753,3.6794,22.3219,64,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,1.8627301194573649
SpMV,200000,40000000,0.001,0.165289,484.0,0.0177271238,5.36883,4.5129,27.3028,64,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,1.7055205267520364
SpMV,250000,62500000,0.001,0.165563,755.0,0.0301982222,8.48215,4.1393,25.0015,64,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,1.5654496472974275
SpMV,300000,90000000,0.001,0.165746,1086.0,0.0396811603,11.9725,4.5362,27.3682,64,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,1.391284492143943
SpMV,400000,160000000,0.001,0.165975,1928.0,0.0699365848,22.4363,4.5756,27.5678,64,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,17.670816285536336
SpMV,500000,250000000,0.001,0.166113,3010.0,0.1094478,33.8439,4.5684,27.5017,64,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,14.496723127243786
SpMV,1000000,1000000000,0.001,0.166389,12020.0,0.399583951,122.152,5.0052,30.0813,64,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,11.229677247724508
SpMV,1000,1000,0.0001,0.0624922,0.032,3.78765714e-05,0.00994,0.0528,0.845,64,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,2.84447266978826
SpMV,2000,2000,0.0001,0.0624961,0.064,3.13899575e-05,0.00939606,0.1274,2.039,64,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,2.103680104815551
SpMV,5000,5000,0.0001,0.0624984,0.16,3.06262645e-05,0.00937754,0.3265,5.2244,64,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,1.3041943073470483
SpMV,10000,10000,0.0001,0.0624992,0.32,2.9393622e-05,0.00899088,0.6804,10.8869,64,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,0.7163480257161378
SpMV,12500,15625,0.0001,0.0714279,0.4375,2.8344713e-05,0.00891837,1.1025,15.4351,64,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.5277529357659803
SpMV,15000,22500,0.0001,0.0789468,0.57,2.81296285e-05,0.00871876,1.5997,20.2635,64,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,0.4090319534078389
SpMV,60000,360000,0.0001,0.130435,5.52,3.34859945e-05,0.0112,21.5015,164.8452,64,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.0332987075841284
SpMV,75000,562500,0.0001,0.136364,8.25,4.75082715e-05,0.0164236,23.6801,173.6541,64,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,0.0287130356454997
SpMV,100000,1000000,0.0001,0.142857,14.0,5.18557145e-05,0.0207588,38.5686,269.98,64,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.0239598298875979
SpMV,125000,1562500,0.0001,0.147059,21.25,7.80739435e-05,0.0295023,40.0262,272.1779,64,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,0.0172027528853353
SpMV,150000,2250000,0.0001,0.15,30.0,9.71814455e-05,0.0381058,46.3051,308.7009,64,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.01480135019265
SpMV,200000,4000000,0.0001,0.153846,52.0,0.000134850995,0.0566561,59.3247,385.6108,64,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0129739681755613
SpMV,250000,6250000,0.0001,0.15625,80.0,0.000197711618,0.0859688,63.2234,404.6298,64,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,0.0102491987976929
SpMV,300000,9000000,0.0001,0.157895,114.0,0.00214260971,0.694755,8.401,53.2061,64,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,0.0751232988073695
SpMV,400000,16000000,0.0001,0.16,200.0,0.00726543324,2.20655,4.4044,27.5276,64,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,1.8357507216862128
SpMV,500000,25000000,0.0001,0.16129,310.0,0.0114329324,3.27392,4.3733,27.1147,64,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,1.5143297127516022
SpMV,1000000,100000000,0.0001,0.163934,1220.0,0.0445547478,13.0401,4.4889,27.382,64,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,1.2521409741197629
SpMV,2000000,400000000,0.0001,0.165289,4840.0,0.17537987,50.9527,4.5615,27.5972,64,2.27,0.1595675,24.0,1.112,24.0468,288.384,0.01774859,3.1313435000000003,23.968400000000003,150.17149999999998,9.881340996665086
SpMV,1000,1000,1e-05,0.0624922,0.032,3.3014628e-05,0.00914225,0.0606,0.9694,64,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,2.4793481452554658
SpMV,2000,2000,1e-05,0.0624961,0.064,3.10556375e-05,0.00930756,0.1288,2.0609,64,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,2.08127477557476
SpMV,5000,5000,1e-05,0.0624984,0.16,3.09560295e-05,0.0094155,0.323,5.1688,64,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,1.318237078895707
SpMV,10000,10000,1e-05,0.0624992,0.32,3.03954895e-05,0.00926719,0.658,10.528,64,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,0.7407644044004035
SpMV,12500,12500,1e-05,0.0624994,0.4,2.94590845e-05,0.0092866,0.8486,13.5783,64,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.5485015258349268
SpMV,15000,15000,1e-05,0.0624995,0.48,2.96683265e-05,0.0093343,1.0112,16.179,64,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,0.4314061077143821
SpMV,60000,60000,1e-05,0.0624999,1.92,2.851207e-05,0.00896555,4.2087,67.34,64,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.0283526022065195
SpMV,75000,75000,1e-05,0.0624999,2.4,2.93843965e-05,0.00962839,5.1048,81.6761,64,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,0.0177593332168693
SpMV,100000,100000,1e-05,0.0624999,3.2,3.041171e-05,0.0103376,6.5764,105.2228,64,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.0140516702009951
SpMV,125000,156250,1e-05,0.0714285,4.375,3.23245515e-05,0.0111369,9.6676,135.3462,64,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,0.007122366908286
SpMV,150000,225000,1e-05,0.0789473,5.7,3.27393765e-05,0.011628,13.7449,174.1024,64,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.0049864145791648
SpMV,200000,400000,1e-05,0.090909,8.8,4.2890109e-05,0.0155463,18.6523,205.1756,64,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0041264427393535
SpMV,250000,625000,1e-05,0.1,12.5,5.3846731e-05,0.0198266,23.214,232.1404,64,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,0.0027913678326424
SpMV,300000,900000,1e-05,0.107143,16.8,5.94198975e-05,0.0240717,30.2929,282.7336,64,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,0.0020833559626665
SpMV,400000,1600000,1e-05,0.117647,27.2,9.04573213e-05,0.0349925,35.3758,300.6943,64,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,0.022855772996997
SpMV,500000,2500000,1e-05,0.125,40.0,0.000117838839,0.0480326,42.4308,339.4467,64,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,0.0156081439975847
SpMV,1000000,10000000,1e-05,0.142857,140.0,0.0132641799,3.43077,1.5078,10.5547,64,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,0.3727688733743832
SpMV,2000000,40000000,1e-05,0.153846,520.0,0.0179913052,5.50769,4.4466,28.9029,64,2.27,0.1595675,24.0,1.112,24.0468,288.384,0.01774859,3.1313435000000003,23.968400000000003,150.17149999999998,1.0136751820848866
SpMV,5000000,250000000,1e-05,0.16129,3100.0,0.113714218,35.9616,4.397,27.2613,64,2.27,0.16129,24.0,1.112,24.0468,288.384,0.022162,3.75052,22.5611,139.879,5.131044941792257
SpMV,10000000,1000000000,1e-05,0.163934,12200.0,0.442492051,125.768,4.5199,27.5711,64,2.27,0.163934,24.0,1.112,24.0468,288.384,0.0806244,14.0544,24.8064,151.319,5.488314344044731
FFT,16384,0,0.0,4.37473,0.2622,0.000101829511,0.032068,11.2627,2.5745,64,2.27,684.852365,24.0,1.112,24.0468,288.384,22.46497263455,2808.49680271,110.55435,2.9672695,4.5328125992635896e-06
FFT,24000,0,0.0,4.54692,0.384,0.000101372684,0.0335595,17.2245,3.7882,64,2.27,4.54692,24.0,1.112,24.0468,288.384,4.41078e-05,0.00392824,39.5868,8.7063,2.298293816513179
